"ITTER107","Territorio","TIPO_DATO15","Tipo indicatore","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE2","Umbria","LIFEEXP65M","speranza di vita a 65 anni - maschi","2019","2019",20.1,,
"ITE2","Umbria","LIFEEXP65M","speranza di vita a 65 anni - maschi","2020","2020",19.5,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2002","2002",83.7,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2003","2003",84.1,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2004","2004",84.3,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2005","2005",84,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2006","2006",84.2,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2007","2007",84.5,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2008","2008",84.3,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2009","2009",84.7,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2010","2010",85,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2011","2011",85.2,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2012","2012",85.1,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2013","2013",85.4,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2014","2014",85.6,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2015","2015",85.2,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2016","2016",85.6,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2017","2017",85.3,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2018","2018",85.8,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2019","2019",86.2,,
"ITE2","Umbria","LIFEEXP0F","speranza di vita alla nascita - femmine","2020","2020",85.7,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2002","2002",21.3,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2003","2003",21.5,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2004","2004",21.9,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2005","2005",21.4,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2006","2006",21.9,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2007","2007",21.9,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2008","2008",21.7,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2009","2009",22.2,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2010","2010",22.4,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2011","2011",22.5,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2012","2012",22.3,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2013","2013",22.7,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2014","2014",22.9,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2015","2015",22.5,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2016","2016",22.8,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2017","2017",22.5,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2018","2018",23.1,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2019","2019",23.3,,
"ITE2","Umbria","LIFEEXP65F","speranza di vita a 65 anni - femmine","2020","2020",22.8,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2002","2002",12.2,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2003","2003",12.4,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2004","2004",12.3,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2005","2005",12.4,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2006","2006",12.5,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2007","2007",12.7,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2008","2008",12.7,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2009","2009",12.8,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2010","2010",12.9,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2011","2011",13,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2012","2012",13.1,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2013","2013",13.1,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2014","2014",13.1,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2015","2015",13,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2016","2016",12.9,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2017","2017",12.8,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2018","2018",12.6,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2019","2019",12.5,,
"ITE2","Umbria","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2020","2020",12.3,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2002","2002",65,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2003","2003",64.6,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2004","2004",64.5,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2005","2005",64.3,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2006","2006",64,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2007","2007",63.7,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2008","2008",63.8,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2009","2009",63.7,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2010","2010",63.6,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2011","2011",63.6,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2012","2012",63.3,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2013","2013",63,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2014","2014",62.6,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2015","2015",62.3,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2016","2016",62.1,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2017","2017",62,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2018","2018",62,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2019","2019",61.9,,
"ITE2","Umbria","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2020","2020",61.8,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2002","2002",22.8,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2003","2003",23,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2004","2004",23.1,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2005","2005",23.3,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2006","2006",23.5,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2007","2007",23.6,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2008","2008",23.5,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2009","2009",23.4,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2010","2010",23.4,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2011","2011",23.4,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2012","2012",23.7,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2013","2013",23.9,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2014","2014",24.3,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2015","2015",24.7,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2016","2016",24.9,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2017","2017",25.2,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2018","2018",25.4,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2019","2019",25.6,,
"ITE2","Umbria","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2020","2020",26,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2002","2002",53.9,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2003","2003",54.7,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2004","2004",54.9,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2005","2005",55.6,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2006","2006",56.3,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2007","2007",57,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2008","2008",56.8,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2009","2009",56.9,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2010","2010",57.2,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2011","2011",57.3,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2012","2012",58.1,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2013","2013",58.7,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2014","2014",59.7,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2015","2015",60.6,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2016","2016",60.9,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2017","2017",61.3,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2018","2018",61.3,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2019","2019",61.5,,
"ITE2","Umbria","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2020","2020",61.8,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2002","2002",35.1,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2003","2003",35.6,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2004","2004",35.8,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2005","2005",36.3,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2006","2006",36.7,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2007","2007",37.1,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2008","2008",36.8,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2009","2009",36.8,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2010","2010",36.8,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2011","2011",36.8,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2012","2012",37.4,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2013","2013",37.9,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2014","2014",38.8,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2015","2015",39.7,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2016","2016",40.1,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2017","2017",40.6,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2018","2018",40.9,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2019","2019",41.4,,
"ITE2","Umbria","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2020","2020",42,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2002","2002",186.1,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2003","2003",186.1,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2004","2004",187.6,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2005","2005",188.4,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2006","2006",187.4,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2007","2007",186.7,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2008","2008",184.3,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2009","2009",182.4,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2010","2010",181.1,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2011","2011",180,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2012","2012",181.4,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2013","2013",182.5,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2014","2014",185.6,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2015","2015",189.6,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2016","2016",193.1,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2017","2017",197,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2018","2018",200.6,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2019","2019",206,,
"ITE2","Umbria","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2020","2020",211.9,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2002","2002",44.6,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2003","2003",44.7,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2004","2004",44.8,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2005","2005",44.9,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2006","2006",45,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2007","2007",45.1,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2008","2008",45.1,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2009","2009",45.1,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2010","2010",45.2,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2011","2011",45.3,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2012","2012",45.5,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2013","2013",45.6,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2014","2014",45.8,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2015","2015",46.1,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2016","2016",46.3,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2017","2017",46.5,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2018","2018",46.8,,
"ITE2","Umbria","MEANAGEP","età media della popolazione - al 1° gennaio","2019","2019",47,,
